gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1519711260	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	1b46b7f1-0144-4e9a-b50b-93396a36b236	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	Thymelicus sylvestris		SPECIES	Thymelicus sylvestris (Poda, 1761)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.05346	-2.31496	1000.0						1998-08-07T00:00:00Z	7	8	1998	8273661	8273661	HUMAN_OBSERVATION	Biological Records Centre	1		43194			CC_BY_4_0					2018-12-09T21:26:05.878Z		
1519711261	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	8bded926-cc39-45bf-9ab9-926671f3a6bb	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.78967	-1.09525	1000.0						1988-06-01T00:00:00Z	1	6	1988	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		1395410			CC_BY_4_0					2018-12-09T21:26:05.844Z		
1519711262	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4d5614e2-9cc2-409f-b59b-293f142a65ec	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.30121	-0.10075	1000.0						2003-06-24T00:00:00Z	24	6	2003	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		555481			CC_BY_4_0					2018-12-09T21:26:05.863Z		
1519711263	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	d4bbf794-1ae8-4b09-8f87-c7c93c8c0dfc	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aphantopus	Aphantopus hyperantus		SPECIES	Aphantopus hyperantus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.32077	1.09135	1000.0						2014-07-12T00:00:00Z	12	7	2014	1896841	1896841	HUMAN_OBSERVATION	Biological Records Centre	1		5086774			CC_BY_4_0					2018-12-09T21:26:05.790Z		
1519711264	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	a89def22-cc97-4ea7-aeab-05a5898fde14	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.03719	0.08813	1000.0						2006-07-12T00:00:00Z	12	7	2006	8049830	8049830	HUMAN_OBSERVATION	Biological Records Centre	1		2474146			CC_BY_4_0					2018-12-09T21:26:05.792Z		
1519711265	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	ff2b27ca-8bfa-4ba2-b110-8973e6e7dc39	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta		SPECIES	Vanessa atalanta (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.97008	-3.06239	1000.0						2008-05-11T00:00:00Z	11	5	2008	1898286	1898286	HUMAN_OBSERVATION	Biological Records Centre	1		3637027			CC_BY_4_0					2018-12-09T21:26:05.880Z		
1519711266	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	b6aa6b27-491c-453d-961b-a4e1ef10857a	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	Thymelicus sylvestris		SPECIES	Thymelicus sylvestris (Poda, 1761)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.09866	-2.70829	1000.0						2015-07-07T00:00:00Z	7	7	2015	8273661	8273661	HUMAN_OBSERVATION	Biological Records Centre	1		5748688			CC_BY_4_0					2018-12-09T21:26:05.801Z		
1519711267	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	9854505e-2ad1-4f4d-a711-1357a089ddef	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.78162	-1.66786	1000.0						2015-05-13T00:00:00Z	13	5	2015	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		5601828			CC_BY_4_0					2018-12-09T21:26:05.782Z		
1519711268	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	bd6f04eb-ba55-400c-bc65-f85f2d4b0c94	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.31156	-0.18642	1000.0						2005-07-23T00:00:00Z	23	7	2005	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		620777			CC_BY_4_0					2018-12-09T21:26:05.885Z		
1519711269	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	e9ccc056-173b-438e-91c8-8ffd16ba96f3	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.84263	-0.10523	1000.0						2001-08-05T00:00:00Z	5	8	2001	8049830	8049830	HUMAN_OBSERVATION	Biological Records Centre	1		5266677			CC_BY_4_0					2018-12-09T21:26:05.877Z		
1519711270	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	c8d5fe2c-b3ef-48fa-8ccd-b3611f1378bc	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.15271	0.16484	1000.0						2011-04-08T00:00:00Z	8	4	2011	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		4031919			CC_BY_4_0					2018-12-09T21:26:05.778Z		
1519711271	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	5a2f3836-a1f7-4a58-a932-a7ec55d10a9b	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.44452	-0.18438	1000.0						1981-07-08T00:00:00Z	8	7	1981	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		5344510			CC_BY_4_0					2018-12-09T21:26:05.782Z		
1519711272	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	a2697712-b1b1-45b8-b3a2-ea97ade3ff8b	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta		SPECIES	Vanessa atalanta (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.08447	0.83279	1000.0						1995-08-05T00:00:00Z	5	8	1995	1898286	1898286	HUMAN_OBSERVATION	Biological Records Centre	1		754006			CC_BY_4_0					2018-12-09T21:26:05.781Z		
1519711273	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4300ca2b-6e8b-4055-9042-1c49f0d48dff	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.97008	-3.06239	1000.0						2011-06-18T00:00:00Z	18	6	2011	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		4141236			CC_BY_4_0					2018-12-09T21:26:05.801Z		
1519711274	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	36b9a66d-78e0-4926-b40a-4f933b67fbbf	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	55.66821	-4.02865	1000.0						2012-08-07T00:00:00Z	7	8	2012	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		4606382			CC_BY_4_0					2018-12-09T21:26:05.855Z		
1519711275	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	d5f9e12f-5a01-40b4-8679-43b4fe6d4dcd	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa atalanta		SPECIES	Vanessa atalanta (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.62329	-2.4608	1000.0						1979-09-15T00:00:00Z	15	9	1979	1898286	1898286	HUMAN_OBSERVATION	Biological Records Centre	1		2175348			CC_BY_4_0					2018-12-09T21:26:05.855Z		
1519711276	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	f92ce529-9108-42cc-9f09-6e5a03df457f	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.09106	-1.58015	1000.0						2006-07-30T00:00:00Z	30	7	2006	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		2500266			CC_BY_4_0					2018-12-09T21:26:05.825Z		
1519711277	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	800609d2-df10-4167-9609-7fa6b255b9dc	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.27701	-1.37851	1000.0						2015-04-06T00:00:00Z	6	4	2015	4535827	4535827	HUMAN_OBSERVATION	Biological Records Centre	1		5880721			CC_BY_4_0					2018-12-09T21:26:05.917Z		
1519711278	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	7778f220-07c5-4ffa-bf43-a9408ed07a1c	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	Melanargia galathea		SPECIES	Melanargia galathea (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.06934	-0.22445	1000.0						2013-07-19T00:00:00Z	19	7	2013	7854318	7854318	HUMAN_OBSERVATION	Biological Records Centre	1		4532848			CC_BY_4_0					2018-12-09T21:26:05.839Z		
1519711279	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	77983f9e-becb-4ba2-bd58-7e705a0eb369	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.68679	-2.29155	1000.0						2004-06-05T00:00:00Z	5	6	2004	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		2225054			CC_BY_4_0					2018-12-09T21:26:05.807Z		
1519711280	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	e0eaa5d5-ffe7-4843-824e-9bb53ec6c20d	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	54.62232	-1.25039	1000.0						2014-07-28T00:00:00Z	28	7	2014	8049830	8049830	HUMAN_OBSERVATION	Biological Records Centre	1		5565703			CC_BY_4_0					2018-12-09T21:26:05.804Z		
1519711281	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	eb7ec58c-8e4d-48d5-81fa-e082f5a98a25	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	Melanargia galathea		SPECIES	Melanargia galathea (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.84706	-2.09576	1000.0						2000-07-16T00:00:00Z	16	7	2000	7854318	7854318	HUMAN_OBSERVATION	Biological Records Centre	1		73581			CC_BY_4_0					2018-12-09T21:26:05.801Z		
1519711282	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	dc2ee712-5edd-4492-b03e-0f8e0b8bcaf5	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.07421	-0.58113	1000.0						2015-07-23T00:00:00Z	23	7	2015	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		5816252			CC_BY_4_0					2018-12-09T21:26:05.825Z		
1519711283	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	2ab68b6d-9feb-4e21-bb67-50b73cd6577d	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.88397	-1.51094	1000.0						1999-09-07T00:00:00Z	7	9	1999	8049830	8049830	HUMAN_OBSERVATION	Biological Records Centre	1		1778353			CC_BY_4_0					2018-12-09T21:26:05.913Z		
1519711284	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	d3a117b7-d910-4fa6-b52f-c5c4f51050a9	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	Polyommatus icarus		SPECIES	Polyommatus icarus (Rottemburg, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.31156	-0.18642	1000.0						2003-07-22T00:00:00Z	22	7	2003	5140214	5140214	HUMAN_OBSERVATION	Biological Records Centre	1		625918			CC_BY_4_0					2018-12-09T21:26:05.803Z		
1519711285	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	db17bda7-e775-456d-8b5b-b2b41dec1e1a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aphantopus	Aphantopus hyperantus		SPECIES	Aphantopus hyperantus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	54.07642	-2.0397	1000.0						2010-07-14T00:00:00Z	14	7	2010	1896841	1896841	HUMAN_OBSERVATION	Biological Records Centre	1		3723526			CC_BY_4_0					2018-12-09T21:26:05.874Z		
1519711286	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	045bf548-c0ea-4920-8b55-78fb8245c179	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aphantopus	Aphantopus hyperantus		SPECIES	Aphantopus hyperantus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.18789	-2.44755	1000.0						2015-07-13T00:00:00Z	13	7	2015	1896841	1896841	HUMAN_OBSERVATION	Biological Records Centre	1		5703660			CC_BY_4_0					2018-12-09T21:26:05.892Z		
1519711287	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	3498495a-6552-4286-b99a-cf14c53a15bb	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris rapae		SPECIES	Pieris rapae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.77068	-3.8946	1000.0						2013-08-08T00:00:00Z	8	8	2013	1920496	1920496	HUMAN_OBSERVATION	Biological Records Centre	1		5501696			CC_BY_4_0					2018-12-09T21:26:05.804Z		
1519711288	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	76c4791b-d77e-43dc-869e-e64d83ee0287	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Anthocharis	Anthocharis cardamines		SPECIES	Anthocharis cardamines (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.8546	0.14028	1000.0						2012-05-24T00:00:00Z	24	5	2012	1919712	1919712	HUMAN_OBSERVATION	Biological Records Centre	1		4718793			CC_BY_4_0					2018-12-09T21:26:05.791Z		
1519711289	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	6d19cb5b-28a1-4f31-974d-aff5e345c20d	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris rapae		SPECIES	Pieris rapae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	56.64252	-2.97177	1000.0						2006-08-31T00:00:00Z	31	8	2006	1920496	1920496	HUMAN_OBSERVATION	Biological Records Centre	1		2618004			CC_BY_4_0					2018-12-09T21:26:05.892Z		
1519711290	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	7ef714b7-696a-4da3-ac91-5aa81406543b	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.54777	-1.21543	1000.0						1994-04-26T00:00:00Z	26	4	1994	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		723062			CC_BY_4_0					2018-12-09T21:26:05.856Z		
1519711291	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	6755fe44-9f53-4c75-bd89-a2dbed50c327	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Argynnis	Argynnis paphia		SPECIES	Argynnis paphia (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.73015	-2.12447	1000.0						2015-07-10T00:00:00Z	10	7	2015	1909398	1909398	HUMAN_OBSERVATION	Biological Records Centre	1		5589882			CC_BY_4_0					2018-12-09T21:26:05.815Z		
1519711292	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	bc5ae855-fef9-44f3-b256-c42be36a1b08	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ochlodes	Ochlodes sylvanus		SPECIES	Ochlodes sylvanus (Esper, 1777)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.89615	-0.19204	1000.0						2009-06-25T00:00:00Z	25	6	2009	1946844	1946844	HUMAN_OBSERVATION	Biological Records Centre	1		3528544			CC_BY_4_0					2018-12-09T21:26:05.790Z		
1519711293	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	1e0fa100-4002-4d93-ab31-7f792d4155da	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Melanargia	Melanargia galathea		SPECIES	Melanargia galathea (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.22685	-0.56212	1000.0						2014-07-09T00:00:00Z	9	7	2014	7854318	7854318	HUMAN_OBSERVATION	Biological Records Centre	1		5124567			CC_BY_4_0					2018-12-09T21:26:05.895Z		
1519711294	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	3730feb0-83c0-45a5-a0e0-8f1c0a84ebc8	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	Pyronia tithonus		SPECIES	Pyronia tithonus (Linnaeus, 1767)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.71642	-0.19922	1000.0						1992-08-06T00:00:00Z	6	8	1992	7622059	7622059	HUMAN_OBSERVATION	Biological Records Centre	1		768721			CC_BY_4_0					2018-12-09T21:26:05.787Z		
1519711295	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	a8c74ae5-9700-48e5-927b-9e029c7353ef	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.77263	-1.66793	1000.0						2014-06-30T00:00:00Z	30	6	2014	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		5024526			CC_BY_4_0					2018-12-09T21:26:05.898Z		
1519711296	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	d2b9f090-3768-44f1-83f8-228e8f5ce7c1	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus		SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.17108	0.96686	1000.0						2015-09-06T00:00:00Z	6	9	2015	1911461	1911461	HUMAN_OBSERVATION	Biological Records Centre	1		5785263			CC_BY_4_0					2018-12-09T21:26:05.789Z		
1519711297	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	74989257-f9ed-4e3e-b84b-7c2f13213932	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	Pyronia tithonus		SPECIES	Pyronia tithonus (Linnaeus, 1767)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.81207	-2.47685	1000.0						2000-08-14T00:00:00Z	14	8	2000	7622059	7622059	HUMAN_OBSERVATION	Biological Records Centre	1		1030669			CC_BY_4_0					2018-12-09T21:26:05.810Z		
1519711298	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	91a6d601-79d9-422b-b1e0-fda51aa7f5b5	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.13855	-0.16763	1000.0						1990-09-02T00:00:00Z	2	9	1990	8049830	8049830	HUMAN_OBSERVATION	Biological Records Centre	1		2357162			CC_BY_4_0					2018-12-09T21:26:05.816Z		
1519711299	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4debb3e0-5130-4c9a-9118-cecf4551940c	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	Pyronia tithonus		SPECIES	Pyronia tithonus (Linnaeus, 1767)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.86345	-2.61859	1000.0						2007-08-05T00:00:00Z	5	8	2007	7622059	7622059	HUMAN_OBSERVATION	Biological Records Centre	1		2915236			CC_BY_4_0					2018-12-09T21:26:05.929Z		
1519711300	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	fa489974-ec0b-4bca-b4fb-84490b921fbe	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris brassicae		SPECIES	Pieris brassicae (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.19078	0.82946	1000.0						2013-09-28T00:00:00Z	28	9	2013	1920506	1920506	HUMAN_OBSERVATION	Biological Records Centre	1		4864434			CC_BY_4_0					2018-12-09T21:26:05.868Z		
1519711301	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	9f74c5d9-4d1f-4a9c-8d3b-afffea6dd1ea	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	56.88347	-6.13011	1000.0						2006-07-26T00:00:00Z	26	7	2006	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		2813045			CC_BY_4_0					2018-12-09T21:26:05.810Z		
1519711302	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	4057c2bb-e25d-4dba-8aad-7f65507adb3e	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.68679	-2.29155	1000.0						2015-05-17T00:00:00Z	17	5	2015	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		5792281			CC_BY_4_0					2018-12-09T21:26:05.868Z		
1519711303	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	e881c060-8082-480a-82f1-1c7cccb85903	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	Polyommatus icarus		SPECIES	Polyommatus icarus (Rottemburg, 1775)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.58301	-1.1138	1000.0						2003-08-15T00:00:00Z	15	8	2003	5140214	5140214	HUMAN_OBSERVATION	Biological Records Centre	1		744476			CC_BY_4_0					2018-12-09T21:26:05.816Z		
1519711304	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	10c44f0f-502b-4498-974f-5593880d399b	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.78552	-0.66041	1000.0						2011-07-15T00:00:00Z	15	7	2011	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		4116187			CC_BY_4_0					2018-12-09T21:26:05.837Z		
1519711305	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	30c97f89-c7c9-4537-850f-7f076db2316a	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola jurtina		SPECIES	Maniola jurtina (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	50.81157	-1.41234	1000.0						2013-07-06T00:00:00Z	6	7	2013	5135513	5135513	HUMAN_OBSERVATION	Biological Records Centre	1		4301838			CC_BY_4_0					2018-12-09T21:26:05.904Z		
1519711306	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	ab502f1b-9958-4749-9604-66ceed3264d2	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	Thymelicus sylvestris		SPECIES	Thymelicus sylvestris (Poda, 1761)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	51.25151	-2.71064	1000.0						2014-07-30T00:00:00Z	30	7	2014	8273661	8273661	HUMAN_OBSERVATION	Biological Records Centre	1		5150687			CC_BY_4_0					2018-12-09T21:26:05.808Z		
1519711307	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	308743ba-e391-4cff-8a9e-e9114bd109f6	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris napi		SPECIES	Pieris napi (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.69536	1.46889	1000.0						2001-08-01T00:00:00Z	1	8	2001	1920494	1920494	HUMAN_OBSERVATION	Biological Records Centre	1		1468634			CC_BY_4_0					2018-12-09T21:26:05.855Z		
1519711308	1e266c3d-92ef-4d5a-8e4a-c04742c772c3	3aae613d-504f-4583-9d69-c7826e35248b	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Gonepteryx	Gonepteryx rhamni		SPECIES	Gonepteryx rhamni (Linnaeus, 1758)	GB		0c392aa0-a452-4254-be5c-e49dd60e9b02	52.48989	-0.21197	1000.0						1982-05-13T00:00:00Z	13	5	1982	1920712	1920712	HUMAN_OBSERVATION	Biological Records Centre	1		1570329			CC_BY_4_0					2018-12-09T21:26:05.818Z		
